5.451437950134277, 0.248893067426932, 0.183437839547521
2.773817062377930, 0.489154505428463, 0.360514041666008
1.384240865707397, 0.980194377228649, 0.722417625988064
0.918538093566895, 1.477157150911015, 1.088686475828967
0.686005115509033, 1.977864424946322, 1.457715077325589
0.547352075576782, 2.478889135236639, 1.826977633995873
0.469605922698975, 2.889284499433916, 2.129445033939696
0.393947124481201, 3.444180777009976, 2.538411725474390
0.343377113342285, 3.951413942792392, 2.912250004860342
0.307774066925049, 4.408510199876366, 3.249136647512042
0.277863979339600, 4.883055070762610, 3.598883174338408
