2.726040124893188, 0.497727491575228, 0.366832458138958
1.364511966705322, 0.994366591428748, 0.732862755622838
0.686347007751465, 1.976879184979026, 1.456988941025751
0.456371068954468, 2.973074337084851, 2.191199372674893
0.342061042785645, 3.966616900442460, 2.923454807528779
0.274290084838867, 4.946679403645164, 3.645775240426405
0.229839086532593, 5.903369760843971, 4.350870059075844
0.197088003158569, 6.884361765058121, 5.073875547845694
0.174139976501465, 7.791577445659616, 5.742506804527955
0.155213832855225, 8.741650717188879, 6.442724734030297
0.139216184616089, 9.746173672537957, 7.183072878758038
